id,created,status,title,PI_name,FundingType,Application,HoursLogged,DaysOpen
797,8/15/2014 13:29,Completed,Project 326,Ashely Horne,Department Funds,ClinPortal,13.202805,6.057968273
798,8/15/2014 13:31,Closed,Project 327,Ashely Horne,Department Funds,ClinPortal,9.036885031,6.188188142
799,11/10/2014 14:11,Completed,Project 328,Ashely Horne,Department Funds,ClinPortal,9.668524985,6.368287235
800,11/12/2014 10:48,Completed,Project 329,Ashely Horne,Department Funds,ClinPortal,4.947104186,6.552707321
801,10/18/2012 14:00,Completed,Project 332,Scott Lott,Department Funds,ClinPortal,24.02991794,7.794201713
802,4/23/2014 14:20,Completed,Project 333,Scott Lott,Department Funds,ClinPortal,25.26618788,7.377156559
803,5/19/2014 10:20,Closed,Project 334,Scott Lott,Department Funds,ClinPortal,15.53030645,6.883422839
804,5/22/2014 12:26,Closed,Project 335,Scott Lott,Department Funds,ClinPortal,13.60995211,7.495853471
805,5/29/2014 15:00,Completed,Project 336,Scott Lott,Department Funds,ClinPortal,20.65370623,6.458221994
806,6/16/2014 11:16,Closed,Project 337,Scott Lott,Department Funds,ClinPortal,1.518114357,5.131570006
807,6/16/2014 12:32,Completed,Project 338,Scott Lott,Department Funds,ClinPortal,2.003732394,4.966626295
808,6/23/2014 10:48,Completed,Project 339,Scott Lott,Department Funds,ClinPortal,19.32134023,7.998421483
809,7/17/2014 9:14,Closed,Project 340,Scott Lott,Department Funds,ClinPortal,0.77415048,5.390751559
810,7/17/2014 14:02,Closed,Project 341,Scott Lott,Department Funds,ClinPortal,5.568820964,6.601171808
811,7/18/2014 10:24,Closed,Project 342,Scott Lott,Department Funds,ClinPortal,22.60773435,8.312744379
812,7/21/2014 9:50,Closed,Project 343,Scott Lott,Department Funds,ClinPortal,3.043356521,4.243771784
813,8/6/2014 15:42,Closed,Project 344,Scott Lott,Department Funds,ClinPortal,30.25559143,8.398097644
814,8/11/2014 10:14,Completed,Project 345,Scott Lott,Department Funds,ClinPortal,31.3732364,9.596154948
815,8/11/2014 10:46,Closed,Project 346,Scott Lott,Department Funds,ClinPortal,12.92768628,6.486090204
816,8/12/2014 9:28,Closed,Project 347,Scott Lott,Department Funds,ClinPortal,20.92971013,5.920880961
817,8/12/2014 9:28,Closed,Project 348,Scott Lott,Department Funds,ClinPortal,26.84998841,8.1972975
818,8/12/2014 10:31,Closed,Project 349,Scott Lott,Department Funds,ClinPortal,9.952211514,4.118188897
819,8/12/2014 15:40,Closed,Project 350,Scott Lott,Department Funds,ClinPortal,22.44547733,7.333080487
820,8/15/2014 14:26,Closed,Project 351,Scott Lott,Department Funds,ClinPortal,21.59807352,10.06592333
821,8/18/2014 12:52,Closed,Project 352,Scott Lott,Department Funds,ClinPortal,12.19600412,6.717497773
822,8/25/2014 10:34,Closed,Project 353,Scott Lott,Department Funds,ClinPortal,30.88631224,9.312890152
823,8/27/2014 17:06,Closed,Project 354,Scott Lott,Department Funds,ClinPortal,22.74608223,9.423170537
824,8/27/2014 17:08,Closed,Project 355,Scott Lott,Department Funds,ClinPortal,22.05402507,8.991152933
825,9/2/2014 15:14,Closed,Project 356,Scott Lott,Department Funds,ClinPortal,11.00448459,6.155559979
826,9/4/2014 9:44,Closed,Project 357,Scott Lott,Department Funds,ClinPortal,16.30255919,8.564575239
827,9/4/2014 16:51,Completed,Project 358,Scott Lott,Department Funds,ClinPortal,31.26425239,9.171050237
828,10/30/2014 16:35,Completed,Project 359,Scott Lott,Department Funds,ClinPortal,27.29092211,8.147542398
829,2/14/2013 16:58,Completed,Project 361,Gannon Donovan,Department Funds,ClinPortal,5.927706353,4.985217423
830,11/14/2013 17:23,Completed,Project 362,Gannon Donovan,Department Funds,ClinPortal,25.30326451,9.514786696
831,6/27/2014 14:17,Closed,Project 363,Gannon Donovan,Department Funds,ClinPortal,26.15815647,7.274528331
832,7/1/2014 16:50,Completed,Project 364,Gannon Donovan,Department Funds,ClinPortal,25.32983387,6.873090869
833,8/11/2014 11:42,Closed,Project 365,Gannon Donovan,Department Funds,ClinPortal,9.05147354,6.012416882
834,8/21/2014 11:52,Closed,Project 366,Gannon Donovan,Department Funds,ClinPortal,10.05083051,6.878828253
835,8/27/2014 15:52,Closed,Project 367,Gannon Donovan,NA,ClinPortal,25.13638215,8.193172062
836,5/8/2013 11:23,Completed,Project 377,Wade Cochran,NA,ClinPortal,1.857466563,4.899563026
837,6/6/2013 12:27,Completed,Project 378,Wade Cochran,NA,ClinPortal,8.120685345,5.312310759
838,6/20/2013 11:08,Completed,Project 379,Wade Cochran,NA,ClinPortal,31.11974262,10.27406383
839,7/25/2014 9:30,Completed,Project 381,Demetria Howe,NA,ClinPortal,12.61800596,4.854679647
840,7/25/2014 9:32,Completed,Project 382,Demetria Howe,NA,ClinPortal,16.4296352,8.435873833
841,8/25/2014 11:06,Completed,Project 383,Demetria Howe,NA,ClinPortal,11.8353291,6.668424702
842,9/29/2014 14:24,Completed,Project 384,Demetria Howe,NA,ClinPortal,11.75057839,5.385322341
843,7/14/2014 17:37,Closed,Project 435,Walker Klein,NA,ClinPortal,3.75917734,5.231593214
844,7/15/2014 11:23,Closed,Project 436,Walker Klein,NA,ClinPortal,11.10153451,5.442689988
845,7/25/2014 12:38,Closed,Project 437,Walker Klein,Salary Coverage,ClinPortal,13.37195494,4.073671925
846,7/29/2014 12:56,Closed,Project 438,Walker Klein,Salary Coverage,ClinPortal,10.15268086,6.48740923
847,7/30/2014 12:40,Closed,Project 439,Walker Klein,Salary Coverage,ClinPortal,16.81335634,5.40421484
848,7/30/2014 14:02,Closed,Project 440,Walker Klein,Salary Coverage,ClinPortal,5.637228454,6.947072937
849,8/4/2014 13:56,Closed,Project 441,Walker Klein,Salary Coverage,ClinPortal,25.26500085,7.037818525
850,8/4/2014 14:12,Closed,Project 442,Walker Klein,Salary Coverage,ClinPortal,19.76455475,7.969170869
851,8/4/2014 14:28,Closed,Project 443,Walker Klein,Salary Coverage,ClinPortal,19.98810994,7.578469329
852,8/4/2014 14:30,Resolved,Project 444,Walker Klein,Salary Coverage,ClinPortal,15.24363793,8.891288037
853,8/4/2014 14:30,Closed,Project 445,Walker Klein,Salary Coverage,ClinPortal,10.75488152,5.751631918
854,8/5/2014 17:08,Closed,Project 446,Walker Klein,Salary Coverage,ClinPortal,10.01856511,4.276689164
855,8/7/2014 10:28,Closed,Project 447,Walker Klein,Salary Coverage,ClinPortal,11.96363955,6.548376516
856,8/7/2014 11:30,Closed,Project 448,Walker Klein,Salary Coverage,ClinPortal,5.586476742,5.21634133
857,8/12/2014 9:28,Closed,Project 449,Walker Klein,Salary Coverage,ClinPortal,23.16341309,8.020470572
858,8/12/2014 9:28,Closed,Project 450,Walker Klein,Salary Coverage,ClinPortal,15.71906231,7.972418222
859,8/12/2014 9:44,Closed,Project 451,Walker Klein,Salary Coverage,ClinPortal,16.16521472,6.594444332
860,8/13/2014 15:49,Closed,Project 452,Walker Klein,Salary Coverage,ClinPortal,0.602208048,4.529774089
861,8/19/2014 13:10,Closed,Project 453,Walker Klein,Salary Coverage,ClinPortal,5.178436627,4.012644031
862,8/21/2014 16:10,Closed,Project 454,Walker Klein,Salary Coverage,ClinPortal,17.15220172,8.395918111
863,8/26/2014 14:49,Closed,Project 455,Walker Klein,Salary Coverage,ClinPortal,11.42045444,6.053478412
864,8/29/2014 11:50,Closed,Project 456,Walker Klein,Salary Coverage,ClinPortal,22.35525376,9.016439236
865,9/22/2014 13:58,Completed,Project 457,Walker Klein,Salary Coverage,ClinPortal,18.79413813,8.442517487
866,9/30/2014 13:14,Completed,Project 458,Walker Klein,Salary Coverage,ClinPortal,16.71180806,6.987831603
867,10/17/2014 14:33,Completed,Project 459,Walker Klein,Salary Coverage,ClinPortal,13.64729302,7.127004266
868,11/7/2014 12:01,Completed,Project 460,Walker Klein,Salary Coverage,ClinPortal,11.5781226,7.877088056
869,12/12/2014 13:25,Completed,Project 461,Walker Klein,Salary Coverage,ClinPortal,10.19750498,5.41588262
870,1/8/2015 15:43,Completed,Project 462,Walker Klein,Salary Coverage,ClinPortal,11.65122694,6.280014311
871,2/23/2015 10:20,In Progress,Project 463,Walker Klein,Salary Coverage,ClinPortal,15.75198333,8.080354069
872,11/7/2013 11:03,Completed,Project 475,Josiah Barry,Salary Coverage,ClinPortal,30.36141608,8.556115946
873,10/7/2014 17:09,Completed,Project 772,Mollie Chang,Salary Coverage,ClinPortal,8.466716465,6.508198113
874,11/12/2014 16:21,Completed,Project 773,Mollie Chang,Salary Coverage,ClinPortal,14.63512365,6.822155363
875,12/9/2014 11:30,Completed,Project 774,Mollie Chang,Salary Coverage,ClinPortal,21.4147781,7.164243916
876,12/19/2014 9:39,Completed,Project 775,Mollie Chang,Salary Coverage,ClinPortal,14.58713706,6.955516727
877,12/19/2014 15:55,Completed,Project 776,Mollie Chang,Salary Coverage,ClinPortal,37.37957188,7.690411022
878,3/19/2013 11:04,Completed,Project 801,Piper Sherman,Salary Coverage,ClinPortal,23.57261183,7.116388403
879,8/14/2013 16:46,Completed,Project 805,Slade Acosta,Salary Coverage,ClinPortal,21.40955986,8.677246337
880,9/30/2013 14:00,Completed,Project 807,Lillith Austin,Salary Coverage,ClinPortal,23.23957481,7.305187241
881,4/17/2014 10:19,Completed,Project 829,Emery Shepard,Salary Coverage,ClinPortal,4.069088608,6.589231593
882,5/9/2014 15:14,Completed,Project 830,Emery Shepard,Salary Coverage,ClinPortal,21.92166515,7.362194325
883,5/30/2014 9:37,Completed,Project 831,Emery Shepard,NA,ClinPortal,5.867038337,6.121953853
884,8/14/2014 16:04,Closed,Project 832,Emery Shepard,NA,ClinPortal,4.828747215,7.168358936
885,8/4/2014 11:55,Closed,Project 840,Deborah Silva,NA,ClinPortal,8.034302336,6.56118498
886,1/24/2013 13:56,Completed,Project 841,Demetrius Terrell,NA,ClinPortal,17.65922023,8.056493965
887,1/27/2014 13:22,Completed,Project 842,Demetrius Terrell,JIT,ClinPortal,0.753231297,5.268078266
888,8/14/2014 9:34,Closed,Project 843,Demetrius Terrell,JIT,ClinPortal,10.42493212,7.742656804
889,8/21/2014 16:14,Closed,Project 844,Demetrius Terrell,JIT,ClinPortal,28.7029404,9.172628817
890,8/22/2014 14:04,Closed,Project 845,Demetrius Terrell,JIT,ClinPortal,12.3102614,6.265056231
891,9/3/2014 10:29,Completed,Project 846,Demetrius Terrell,JIT,ClinPortal,27.27793817,10.30107921
892,9/3/2014 10:30,Completed,Project 847,Demetrius Terrell,JIT,ClinPortal,18.06028337,7.247620053
893,1/31/2014 16:03,Closed,Project 849,Yeo Blackwell,JIT,ClinPortal,28.59253193,9.876410447
894,3/11/2013 12:22,Completed,Project 850,Kyra Sweeney,JIT,ClinPortal,9.959014623,5.357630105
895,12/3/2013 14:53,Completed,Project 851,Kyra Sweeney,JIT,ClinPortal,24.86890523,7.053699005
896,5/20/2014 14:54,Closed,Project 869,Ivory Terry,JIT,ClinPortal,1.218637642,6.027594048
897,7/25/2014 9:35,Completed,Project 874,Kylee David,JIT,ClinPortal,17.46219642,5.795657987
898,7/25/2014 9:36,Completed,Project 875,Kylee David,JIT,ClinPortal,14.43954608,5.757216341
899,8/21/2014 14:27,Completed,Project 876,Kylee David,JIT,ClinPortal,19.21757565,9.554419105
900,9/3/2014 13:14,Closed,Project 877,Kylee David,JIT,ClinPortal,1.272663645,4.723407958
901,12/9/2014 10:25,Completed,Project 878,Kylee David,JIT,ClinPortal,14.13617837,6.908384999
902,12/9/2014 10:36,Completed,Project 879,Kylee David,JIT,ClinPortal,6.103776579,5.929337233
903,12/22/2014 15:28,Completed,Project 880,Kylee David,JIT,ClinPortal,20.41366114,8.21095154
904,2/12/2013 12:42,Completed,Project 881,Lydia Mendoza,JIT,ClinPortal,15.81267823,9.055721662
905,3/21/2013 15:23,Completed,Project 882,Lydia Mendoza,JIT,ClinPortal,16.25561071,8.159288965
906,3/27/2013 13:49,Completed,Project 883,Lydia Mendoza,JIT,ClinPortal,8.701915838,6.151522521
907,6/17/2013 16:37,Completed,Project 884,Lydia Mendoza,JIT,ClinPortal,22.55924238,6.563378131
908,4/22/2014 10:00,Completed,Project 885,Lydia Mendoza,JIT,ClinPortal,19.36190809,8.259842828
909,4/28/2014 10:41,Completed,Project 886,Lydia Mendoza,JIT,ClinPortal,19.75156981,8.081106847
910,4/30/2014 12:56,Completed,Project 887,Lydia Mendoza,JIT,ClinPortal,31.54478038,8.931206835
911,4/30/2014 18:05,Completed,Project 888,Lydia Mendoza,JIT,ClinPortal,11.5714108,7.253149562
912,6/20/2014 9:32,Completed,Project 889,Lydia Mendoza,JIT,ClinPortal,6.96942722,6.030770771
913,8/21/2014 14:56,Completed,Project 890,Lydia Mendoza,JIT,ClinPortal,13.05419586,5.290009174
914,12/9/2014 10:01,Completed,Project 891,Christian Doyle,JIT,ClinPortal,2.358951466,6.77332618
915,12/9/2014 10:11,Completed,Project 892,Christian Doyle,JIT,ClinPortal,16.20332278,6.764791593
916,12/31/2014 10:13,Completed,Project 893,Christian Doyle,JIT,ClinPortal,12.89692007,6.901790479
917,9/10/2013 15:17,Completed,Project 894,Heidi Combs,JIT,ClinPortal,24.14777039,8.761288219
918,7/18/2014 9:24,Closed,Project 895,Heidi Combs,JIT,ClinPortal,4.659065207,5.932424168
919,3/6/2014 11:15,Completed,Project 899,April Ball,JIT,ClinPortal,26.11116796,9.276544699
920,3/6/2014 11:16,Completed,Project 900,April Ball,JIT,ClinPortal,14.03480677,6.578801183
921,3/6/2014 11:20,Completed,Project 901,April Ball,JIT,ClinPortal,16.80712146,6.19017899
922,3/6/2014 11:22,Completed,Project 902,April Ball,JIT,ClinPortal,1.839552003,4.658131535
923,3/11/2014 10:31,Completed,Project 903,April Ball,JIT,ClinPortal,0.160707361,6.19456946
924,3/11/2014 10:33,Completed,Project 904,April Ball,JIT,ClinPortal,21.55667045,8.878347042
925,3/24/2014 15:19,Completed,Project 905,April Ball,JIT,ClinPortal,18.57964118,7.675615696
926,3/24/2014 15:22,Completed,Project 906,April Ball,JIT,ClinPortal,12.9395567,6.82751257
927,7/10/2013 16:35,Completed,Project 907,Donna Cline,JIT,ClinPortal,14.02931993,6.924897857
928,10/9/2012 14:36,Completed,Project 910,Pearl Ball,JIT,ClinPortal,7.505504492,5.739407366
929,3/11/2013 15:53,Completed,Project 911,Pearl Ball,JIT,ClinPortal,11.79160787,7.634251605
930,8/12/2014 9:28,Closed,Project 912,Pearl Ball,JIT,ClinPortal,17.69587948,8.624386186
931,7/3/2013 10:54,Completed,Project 915,Tobias Rodriguez,JIT,ClinPortal,34.06560607,10.3710768
932,8/20/2014 13:30,Closed,Project 916,Tobias Rodriguez,JIT,ClinPortal,13.08241257,8.816133431
933,8/21/2014 11:36,Closed,Project 917,Tobias Rodriguez,JIT,ClinPortal,4.328099669,4.201488608
934,8/27/2014 12:24,Closed,Project 918,Tobias Rodriguez,JIT,ClinPortal,0.023702876,2.39351632
935,10/1/2014 16:23,Completed,Project 919,Tobias Rodriguez,JIT,ClinPortal,15.84890985,5.774001261
936,11/1/2012 16:13,Completed,Project 1005,Avram Shepard,JIT,ClinPortal,3.831601624,5.910320032
937,3/26/2013 13:14,Completed,Project 1006,Avram Shepard,JIT,ClinPortal,11.68943727,6.246167364
938,5/20/2013 12:03,Pending Billing,Project 1007,Avram Shepard,JIT,ClinPortal,20.56132811,7.56399472
939,6/26/2013 14:37,Completed,Project 1008,Avram Shepard,JIT,ClinPortal,19.54885161,5.854319371
940,11/15/2013 14:45,Completed,Project 1009,Avram Shepard,JIT,ClinPortal,3.792194669,5.096938534
941,3/26/2014 9:49,Completed,Project 1010,Avram Shepard,JIT,ClinPortal,17.06655271,9.264080515
942,7/17/2014 14:22,Closed,Project 1011,Avram Shepard,JIT,ClinPortal,24.69863946,8.030715574
943,12/13/2012 9:55,Completed,Project 1017,Blake Fleming,JIT,ClinPortal,3.44199895,3.826497483
944,12/13/2012 11:12,Completed,Project 1018,Leslie Mueller,JIT,ClinPortal,23.79448707,7.665570661
945,1/24/2014 13:41,Completed,Project 1020,Thane Summers,NA,ClinPortal,4.797891944,6.706779133
946,3/13/2014 16:41,Completed,Project 1021,Thane Summers,NA,ClinPortal,18.13052165,6.613185629
947,7/3/2014 11:24,Closed,Project 1022,Thane Summers,NA,ClinPortal,16.77519737,6.885967641
948,7/16/2014 14:52,Closed,Project 1023,Thane Summers,NA,ClinPortal,7.705322882,6.616472705
949,11/14/2013 17:42,Completed,Project 1024,Colby Glass,NA,ClinPortal,16.65081675,7.010966082
950,8/29/2013 12:48,Completed,Project 1036,Ivy Church,NA,ClinPortal,6.712058786,5.737833508
951,7/25/2014 13:24,Closed,Project 1037,Ivy Church,NA,ClinPortal,14.71908019,6.820789898
952,7/28/2014 14:40,Resolved,Project 1038,Ivy Church,NA,ClinPortal,13.82350455,6.210799865
953,7/22/2014 14:48,Closed,Project 1071,Rooney Blake,Department Funds,ClinPortal,6.062144618,5.390357815
954,9/23/2014 14:18,Completed,Project 1072,Adrienne Bates,Department Funds,ClinPortal,19.37017014,7.340278642
955,11/3/2014 15:43,Completed,Project 1073,Adrienne Bates,Department Funds,ClinPortal,0.229499785,3.834316055
956,9/23/2014 14:01,Completed,Project 1083,Howard Chapman,Department Funds,ClinPortal,23.63785261,7.143655368
957,9/23/2014 14:07,Completed,Project 1084,Howard Chapman,Department Funds,ClinPortal,5.790695321,3.808003702
958,8/20/2013 12:30,Completed,Project 777,Mollie Chang,Department Funds,CPTAC,10.4156018,7.017655922
959,7/2/2014 16:21,Closed,Project 778,Mollie Chang,Department Funds,CPTAC,9.596280048,5.739627616
960,7/9/2014 16:09,Closed,Project 779,Mollie Chang,Department Funds,CPTAC,22.08903336,9.367150717
961,7/14/2014 11:21,Closed,Project 780,Mollie Chang,Department Funds,CPTAC,0.127995375,6.796328874
962,7/16/2014 12:48,Closed,Project 781,Mollie Chang,Department Funds,CPTAC,13.54726641,7.775364743
963,7/18/2014 17:10,Closed,Project 782,Mollie Chang,Department Funds,CPTAC,13.28924548,6.933026645
964,8/4/2014 15:14,Closed,Project 783,Mollie Chang,Department Funds,CPTAC,5.293912714,6.582464269
965,8/4/2014 17:08,Closed,Project 784,Mollie Chang,Department Funds,CPTAC,39.03091606,8.616224646
966,8/4/2014 17:14,Closed,Project 785,Mollie Chang,Department Funds,CPTAC,4.242338729,4.197708827
967,8/4/2014 17:16,Closed,Project 786,Mollie Chang,Department Funds,CPTAC,30.63946867,8.352705169
968,8/5/2014 10:00,Closed,Project 787,Mollie Chang,Department Funds,CPTAC,27.29666505,7.071589557
969,8/13/2014 12:55,Closed,Project 788,Mollie Chang,Department Funds,CPTAC,12.17019686,8.196009115
970,8/13/2014 14:35,Closed,Project 789,Mollie Chang,Department Funds,CPTAC,1.639057805,5.430413439
971,8/15/2014 9:40,Closed,Project 790,Mollie Chang,Department Funds,CPTAC,17.45730729,7.542018206
972,8/19/2014 14:50,Closed,Project 791,Mollie Chang,Department Funds,CPTAC,32.4517801,7.652141507
973,8/20/2014 16:04,Closed,Project 792,Mollie Chang,Department Funds,CPTAC,8.874211772,5.482430393
974,8/21/2014 14:58,Closed,Project 793,Mollie Chang,Department Funds,CPTAC,9.905425583,4.820288444
975,9/4/2014 10:32,Closed,Project 794,Mollie Chang,Department Funds,CPTAC,5.396916313,5.084856899
976,9/4/2014 11:58,Closed,Project 795,Mollie Chang,Department Funds,CPTAC,6.727839517,5.136609414
977,9/4/2014 12:06,Closed,Project 796,Mollie Chang,Department Funds,CPTAC,7.573816647,6.393439788
978,9/4/2014 14:08,Closed,Project 797,Mollie Chang,Department Funds,CPTAC,2.305833121,4.400247269
979,9/5/2014 12:58,Closed,Project 798,Mollie Chang,Department Funds,CPTAC,1.869042545,3.323397821
980,11/14/2014 16:05,Completed,Project 799,Mollie Chang,Department Funds,CPTAC,4.699400998,6.260449321
981,7/10/2014 16:33,Closed,Project 45,Elvis Daniels,Department Funds,HealthStreet,10.10781736,6.341845199
982,7/21/2014 13:46,Resolved,Project 46,Elvis Daniels,Department Funds,HealthStreet,19.85560681,6.838470327
983,7/24/2014 12:28,Closed,Project 47,Elvis Daniels,Department Funds,HealthStreet,25.25284211,9.064665124
984,7/29/2014 11:58,Closed,Project 48,Elvis Daniels,Department Funds,HealthStreet,13.10754485,7.42013835
985,8/4/2014 16:22,Closed,Project 49,Elvis Daniels,Department Funds,HealthStreet,10.95118968,5.968685733
986,8/4/2014 16:46,Closed,Project 50,Elvis Daniels,Department Funds,HealthStreet,23.69500973,7.719172011
987,8/12/2014 14:56,Closed,Project 51,Elvis Daniels,Department Funds,HealthStreet,16.5570283,6.596692578
988,8/12/2014 16:32,Closed,Project 52,Elvis Daniels,Department Funds,HealthStreet,7.982177128,4.3300483
989,8/19/2014 10:04,Closed,Project 53,Elvis Daniels,Department Funds,HealthStreet,2.357313953,5.346334101
990,10/20/2014 11:13,In Progress,Project 22,Wynne Higgins,Department Funds,Other,23.25887519,8.636384217
991,8/8/2014 12:23,Waiting for End User,Project 129,Tad Porter,Department Funds,Other,7.167061251,6.253380598
992,1/13/2014 16:24,Done,Project 464,Walker Klein,Department Funds,Other,20.59853804,8.130216338
993,10/14/2014 12:28,Waiting for End User,Project 465,Walker Klein,Department Funds,Other,11.34628669,7.948719105
994,1/22/2015 15:51,In Progress,Project 466,Walker Klein,Department Funds,Other,14.58838317,5.684904477
995,2/10/2015 14:36,To Do,Project 467,Walker Klein,Department Funds,Other,16.54318236,6.594769576
996,11/12/2014 12:06,In Progress,Project 852,Melinda Bradley,Department Funds,Other,20.17293126,9.972919134
997,1/20/2015 13:14,Done,Project 853,Melinda Bradley,Department Funds,Other,28.68401113,7.922266635
998,4/17/2014 15:33,Done,Project 873,Jerome Hensley,Department Funds,Other,10.69836624,6.656683887
999,9/3/2014 9:46,Closed,Project 468,Walker Klein,Department Funds,RPR-ClinPortal,10.58279565,4.80248509
1000,7/22/2014 10:12,Closed,Project 800,Mollie Chang,Department Funds,RPR-ClinPortal,13.58208818,7.312723254
1001,7/15/2014 11:19,Closed,Project 855,Illana Briggs,Department Funds,RPR-ClinPortal,26.86058593,9.656523863
1002,7/8/2014 10:01,Closed,Project 923,Tobias Rodriguez,Department Funds,RPR-ClinPortal,12.16408613,7.597732615
1003,7/9/2014 15:51,Closed,Project 924,Tobias Rodriguez,Department Funds,RPR-ClinPortal,25.98978397,7.652231389
1004,7/14/2014 10:59,Closed,Project 925,Tobias Rodriguez,Department Funds,RPR-ClinPortal,12.49424077,5.641056623
1005,7/14/2014 11:43,Closed,Project 926,Tobias Rodriguez,Department Funds,RPR-ClinPortal,0.405393656,4.628004421
1006,7/14/2014 16:19,Closed,Project 927,Tobias Rodriguez,Department Funds,RPR-ClinPortal,16.9492731,7.754350513
1007,7/15/2014 9:29,Closed,Project 928,Tobias Rodriguez,Department Funds,RPR-ClinPortal,16.12657139,8.268205911
1008,7/15/2014 12:59,Closed,Project 929,Tobias Rodriguez,Department Funds,RPR-ClinPortal,15.25480029,7.418013928
1009,7/15/2014 16:21,Closed,Project 930,Tobias Rodriguez,Department Funds,RPR-ClinPortal,10.33047883,4.292666325
1010,7/16/2014 11:28,Closed,Project 931,Tobias Rodriguez,Department Funds,RPR-ClinPortal,11.32646349,7.129663505
1011,7/16/2014 13:04,Closed,Project 932,Tobias Rodriguez,Department Funds,RPR-ClinPortal,21.84121135,8.424514941
1012,7/16/2014 13:52,Closed,Project 933,Tobias Rodriguez,Department Funds,RPR-ClinPortal,18.73821544,7.745705294
1013,7/16/2014 14:28,Closed,Project 934,Tobias Rodriguez,Department Funds,RPR-ClinPortal,15.43763954,7.555838096
1014,7/18/2014 10:26,Closed,Project 935,Tobias Rodriguez,Department Funds,RPR-ClinPortal,19.30926652,7.54137583
1015,7/18/2014 10:58,Closed,Project 936,Tobias Rodriguez,Department Funds,RPR-ClinPortal,17.80517326,8.030893917
1016,7/18/2014 15:22,Closed,Project 937,Tobias Rodriguez,Department Funds,RPR-ClinPortal,2.365600352,6.579870698
1017,7/21/2014 10:56,Closed,Project 938,Tobias Rodriguez,Department Funds,RPR-ClinPortal,28.77701501,8.845510013
1018,7/21/2014 13:26,Closed,Project 939,Tobias Rodriguez,Department Funds,RPR-ClinPortal,3.846974384,4.225617569
1019,7/21/2014 15:46,Closed,Project 940,Tobias Rodriguez,Department Funds,RPR-ClinPortal,17.95020533,6.42140042
1020,7/22/2014 12:16,Closed,Project 941,Tobias Rodriguez,Department Funds,RPR-ClinPortal,19.08718741,7.661460452
1021,7/24/2014 9:18,Closed,Project 942,Tobias Rodriguez,Department Funds,RPR-ClinPortal,22.2059749,8.252428379
1022,7/25/2014 15:46,Closed,Project 943,Tobias Rodriguez,Department Funds,RPR-ClinPortal,19.33649918,7.122393998
1023,7/28/2014 13:06,Closed,Project 944,Tobias Rodriguez,Department Funds,RPR-ClinPortal,18.90609685,6.837069559
1024,7/28/2014 13:18,Closed,Project 945,Tobias Rodriguez,Department Funds,RPR-ClinPortal,20.32562606,7.627889235
1025,7/28/2014 13:18,Closed,Project 946,Tobias Rodriguez,Department Funds,RPR-ClinPortal,10.17733547,6.737037339
1026,7/28/2014 13:20,Closed,Project 947,Tobias Rodriguez,Department Funds,RPR-ClinPortal,3.840327279,2.986140916
1027,7/28/2014 13:34,Closed,Project 948,Tobias Rodriguez,Department Funds,RPR-ClinPortal,18.12302444,7.02065436
1028,7/28/2014 15:30,Closed,Project 949,Tobias Rodriguez,Department Funds,RPR-ClinPortal,2.13710977,4.871054821
1029,7/29/2014 9:22,Closed,Project 950,Tobias Rodriguez,Department Funds,RPR-ClinPortal,16.3402817,6.136540205
1030,7/29/2014 13:38,Closed,Project 951,Tobias Rodriguez,Department Funds,RPR-ClinPortal,28.61054813,7.28937825
1031,7/30/2014 11:40,Closed,Project 952,Tobias Rodriguez,Department Funds,RPR-ClinPortal,2.339095165,5.400211847
1032,7/30/2014 15:11,Closed,Project 953,Tobias Rodriguez,Department Funds,RPR-ClinPortal,20.38338388,7.486786495
1033,7/31/2014 9:12,Closed,Project 954,Tobias Rodriguez,Department Funds,RPR-ClinPortal,15.36575339,8.010001326
1034,7/31/2014 9:20,Closed,Project 955,Tobias Rodriguez,Department Funds,RPR-ClinPortal,19.51945919,7.40336151
1035,7/31/2014 13:36,Closed,Project 956,Tobias Rodriguez,Department Funds,RPR-ClinPortal,16.8248532,7.942375732
1036,7/31/2014 13:58,Closed,Project 957,Tobias Rodriguez,Department Funds,RPR-ClinPortal,24.42233844,9.767802265
1037,8/1/2014 16:46,Closed,Project 958,Tobias Rodriguez,Department Funds,RPR-ClinPortal,3.171889338,4.228091606
1038,8/4/2014 9:38,Closed,Project 959,Tobias Rodriguez,Department Funds,RPR-ClinPortal,3.847756131,5.556669604
1039,8/4/2014 9:46,Closed,Project 960,Tobias Rodriguez,Department Funds,RPR-ClinPortal,3.703193762,4.888110139
1040,8/4/2014 10:46,Closed,Project 961,Tobias Rodriguez,Department Funds,RPR-ClinPortal,11.85395912,7.523883441
1041,8/4/2014 11:28,Closed,Project 962,Tobias Rodriguez,Department Funds,RPR-ClinPortal,11.75212982,5.78235456
1042,8/4/2014 11:28,Closed,Project 963,Tobias Rodriguez,Department Funds,RPR-ClinPortal,6.067382731,6.237201039
1043,8/4/2014 13:10,Resolved,Project 964,Tobias Rodriguez,Department Funds,RPR-ClinPortal,30.72796637,7.309295045
1044,8/4/2014 16:24,Closed,Project 965,Tobias Rodriguez,Department Funds,RPR-ClinPortal,1.478018789,3.932090967
1045,8/4/2014 16:24,Closed,Project 966,Tobias Rodriguez,Department Funds,RPR-ClinPortal,24.65915031,8.319960773
1046,8/5/2014 9:31,Closed,Project 967,Tobias Rodriguez,Department Funds,RPR-ClinPortal,42.42707542,11.76378959
